,title,start_time,exercise_title,weight_kg,reps,rpe,week_of_a_year,muscle_group
894,Morning workout ☀️,2023-02-17 06:51:00,Squat (Barbell),50.0,8,8.0,16,Quads; Hamstrings; Glutes
895,Morning workout ☀️,2023-02-17 06:51:00,Squat (Barbell),60.0,6,8.0,16,Quads; Hamstrings; Glutes
896,Morning workout ☀️,2023-02-17 06:51:00,Squat (Barbell),70.0,6,8.0,16,Quads; Hamstrings; Glutes
897,Morning workout ☀️,2023-02-17 06:51:00,Squat (Barbell),90.0,4,8.0,16,Quads; Hamstrings; Glutes
898,Morning workout ☀️,2023-02-17 06:51:00,Deadlift (Barbell),60.0,8,8.0,16,Hamstrings; Glutes
899,Morning workout ☀️,2023-02-17 06:51:00,Deadlift (Barbell),70.0,8,8.0,16,Hamstrings; Glutes
900,Morning workout ☀️,2023-02-17 06:51:00,Deadlift (Barbell),90.0,5,8.0,16,Hamstrings; Glutes
901,Morning workout ☀️,2023-02-17 06:51:00,Deadlift (Barbell),100.0,6,8.0,16,Hamstrings; Glutes
902,Morning workout ☀️,2023-02-17 06:51:00,Deadlift (Barbell),110.0,5,8.0,16,Hamstrings; Glutes
903,Morning workout ☀️,2023-02-17 06:51:00,Deadlift (Barbell),120.0,1,8.0,16,Hamstrings; Glutes
904,Afternoon workout 💪,2023-02-19 15:23:00,Bench Press (Barbell),50.0,8,8.0,16,Chest
905,Afternoon workout 💪,2023-02-19 15:23:00,Bench Press (Barbell),50.0,8,8.0,16,Chest
906,Afternoon workout 💪,2023-02-19 15:23:00,Bench Press (Barbell),60.0,3,8.0,16,Chest
907,Afternoon workout 💪,2023-02-19 15:23:00,Bench Press (Barbell),60.0,8,8.0,16,Chest
908,Afternoon workout 💪,2023-02-19 15:23:00,Bench Press (Barbell),65.0,5,8.0,16,Chest
909,Afternoon workout 💪,2023-02-19 15:23:00,Bench Press (Barbell),70.0,3,8.0,16,Chest
910,Afternoon workout 💪,2023-02-19 15:23:00,Squat (Barbell),60.0,5,8.0,16,Quads; Hamstrings; Glutes
911,Afternoon workout 💪,2023-02-19 15:23:00,Squat (Barbell),60.0,5,8.0,16,Quads; Hamstrings; Glutes
912,Afternoon workout 💪,2023-02-19 15:23:00,Squat (Barbell),70.0,5,8.0,16,Quads; Hamstrings; Glutes
913,Afternoon workout 💪,2023-02-19 15:23:00,Squat (Barbell),80.0,6,8.0,16,Quads; Hamstrings; Glutes
914,Afternoon workout 💪,2023-02-19 15:23:00,Squat (Barbell),90.0,6,8.0,16,Quads; Hamstrings; Glutes
915,Afternoon workout 💪,2023-02-19 15:23:00,Squat (Barbell),100.0,1,8.0,16,Quads; Hamstrings; Glutes
916,Afternoon workout 💪,2023-02-19 15:23:00,Deadlift (Barbell),60.0,8,8.0,16,Hamstrings; Glutes
917,Afternoon workout 💪,2023-02-19 15:23:00,Deadlift (Barbell),80.0,8,8.0,16,Hamstrings; Glutes
918,Afternoon workout 💪,2023-02-19 15:23:00,Deadlift (Barbell),100.0,5,8.0,16,Hamstrings; Glutes
919,Afternoon workout 💪,2023-02-19 15:23:00,Deadlift (Barbell),110.0,5,8.0,16,Hamstrings; Glutes
920,Afternoon workout 💪,2023-02-19 15:23:00,Deadlift (Barbell),110.0,5,8.0,16,Hamstrings; Glutes
921,Afternoon workout 💪,2023-02-19 15:23:00,Deadlift (Barbell),120.0,2,8.0,16,Hamstrings; Glutes
922,Afternoon workout 💪,2023-02-19 15:23:00,Triceps Rope Pushdown,25.0,16,8.0,16,Triceps
923,Afternoon workout 💪,2023-02-19 15:23:00,Triceps Rope Pushdown,30.0,10,8.0,16,Triceps
924,Afternoon workout 💪,2023-02-19 15:23:00,Triceps Rope Pushdown,35.0,8,8.0,16,Triceps
925,PushMyPainAway,2023-02-27 06:25:00,Bench Press (Barbell),25.0,6,8.0,18,Chest
926,PushMyPainAway,2023-02-27 06:25:00,Bench Press (Barbell),25.0,4,8.0,18,Chest
927,PushMyPainAway,2023-02-27 06:25:00,Bench Press (Barbell),35.0,2,8.0,18,Chest
928,PushMyPainAway,2023-02-27 06:25:00,Bench Press (Barbell),52.5,10,8.0,18,Chest
929,PushMyPainAway,2023-02-27 06:25:00,Bench Press (Barbell),52.5,10,8.0,18,Chest
930,PushMyPainAway,2023-02-27 06:25:00,Bench Press (Barbell),52.5,10,8.0,18,Chest
931,PushMyPainAway,2023-02-27 06:25:00,Bench Press (Barbell),52.5,10,8.0,18,Chest
932,PushMyPainAway,2023-02-27 06:25:00,Bench Press - Close Grip (Barbell),40.0,10,8.0,18,Triceps
933,PushMyPainAway,2023-02-27 06:25:00,Bench Press - Close Grip (Barbell),40.0,10,8.0,18,Triceps
934,PushMyPainAway,2023-02-27 06:25:00,Bench Press - Close Grip (Barbell),40.0,10,8.0,18,Triceps
935,PushMyPainAway,2023-02-27 06:25:00,Bench Press - Close Grip (Barbell),40.0,10,8.0,18,Triceps
936,PushMyPainAway,2023-02-27 06:25:00,Lateral Raise (Dumbbell),10.0,10,8.0,18,Shoulders
937,PushMyPainAway,2023-02-27 06:25:00,Lateral Raise (Dumbbell),10.0,10,8.0,18,Shoulders
938,PushMyPainAway,2023-02-27 06:25:00,Lateral Raise (Dumbbell),10.0,10,8.0,18,Shoulders
939,PushMyPainAway,2023-02-27 06:25:00,Lateral Raise (Dumbbell),10.0,11,8.0,18,Shoulders
940,PushMyPainAway,2023-02-27 06:25:00,Triceps Pushdown,30.0,10,8.0,18,Triceps
941,PushMyPainAway,2023-02-27 06:25:00,Triceps Pushdown,30.0,11,8.0,18,Triceps
942,PushMyPainAway,2023-02-27 06:25:00,Triceps Pushdown,30.0,12,8.0,18,Triceps
943,PushMyPainAway,2023-02-27 06:25:00,Triceps Pushdown,40.0,12,8.0,18,Triceps
944,Pull+caffs,2023-02-28 06:24:00,Deadlift (Barbell),45.0,6,8.0,18,Hamstrings; Glutes
945,Pull+caffs,2023-02-28 06:24:00,Deadlift (Barbell),45.0,4,8.0,18,Hamstrings; Glutes
946,Pull+caffs,2023-02-28 06:24:00,Deadlift (Barbell),60.0,2,8.0,18,Hamstrings; Glutes
947,Pull+caffs,2023-02-28 06:24:00,Deadlift (Barbell),85.0,10,8.0,18,Hamstrings; Glutes
948,Pull+caffs,2023-02-28 06:24:00,Deadlift (Barbell),85.0,10,8.0,18,Hamstrings; Glutes
949,Pull+caffs,2023-02-28 06:24:00,Deadlift (Barbell),85.0,10,8.0,18,Hamstrings; Glutes
950,Pull+caffs,2023-02-28 06:24:00,Deadlift (Barbell),85.0,10,8.0,18,Hamstrings; Glutes
951,Pull+caffs,2023-02-28 06:24:00,Lat Pulldown (Cable),60.0,10,8.0,18,Lats
952,Pull+caffs,2023-02-28 06:24:00,Lat Pulldown (Cable),60.0,10,8.0,18,Lats
953,Pull+caffs,2023-02-28 06:24:00,Lat Pulldown (Cable),50.0,10,8.0,18,Lats
954,Pull+caffs,2023-02-28 06:24:00,Lat Pulldown (Cable),50.0,10,8.0,18,Lats
955,Pull+caffs,2023-02-28 06:24:00,Dumbbell Row,22.0,10,8.0,18,Upper Back
956,Pull+caffs,2023-02-28 06:24:00,Dumbbell Row,22.0,10,8.0,18,Upper Back
957,Pull+caffs,2023-02-28 06:24:00,Dumbbell Row,22.0,10,8.0,18,Upper Back
958,Pull+caffs,2023-02-28 06:24:00,Seated Calf Raise,65.0,10,8.0,18,Calves
959,Pull+caffs,2023-02-28 06:24:00,Seated Calf Raise,65.0,10,8.0,18,Calves
960,Pull+caffs,2023-02-28 06:24:00,Seated Calf Raise,65.0,10,8.0,18,Calves
961,Pull+caffs,2023-02-28 06:24:00,Seated Calf Raise,65.0,12,8.0,18,Calves
962,PushOHP,2023-03-01 06:40:00,Overhead Press (Barbell),20.0,6,8.0,18,Shoulders
963,PushOHP,2023-03-01 06:40:00,Overhead Press (Barbell),20.0,4,8.0,18,Shoulders
964,PushOHP,2023-03-01 06:40:00,Overhead Press (Barbell),25.0,2,8.0,18,Shoulders
965,PushOHP,2023-03-01 06:40:00,Overhead Press (Barbell),35.0,10,8.0,18,Shoulders
966,PushOHP,2023-03-01 06:40:00,Overhead Press (Barbell),35.0,10,8.0,18,Shoulders
967,PushOHP,2023-03-01 06:40:00,Overhead Press (Barbell),35.0,10,8.0,18,Shoulders
968,PushOHP,2023-03-01 06:40:00,Overhead Press (Barbell),35.0,10,8.0,18,Shoulders
969,PushOHP,2023-03-01 06:40:00,Rear Delt Reverse Fly (Machine),25.0,10,8.0,18,Shoulders
970,PushOHP,2023-03-01 06:40:00,Rear Delt Reverse Fly (Machine),25.0,12,8.0,18,Shoulders
971,PushOHP,2023-03-01 06:40:00,Rear Delt Reverse Fly (Machine),25.0,12,8.0,18,Shoulders
972,PushOHP,2023-03-01 06:40:00,Rear Delt Reverse Fly (Machine),25.0,12,8.0,18,Shoulders
973,PushOHP,2023-03-01 06:40:00,Bicep Curl (Dumbbell),10.0,10,8.0,18,Biceps
974,PushOHP,2023-03-01 06:40:00,Bicep Curl (Dumbbell),10.0,10,8.0,18,Biceps
975,PushOHP,2023-03-01 06:40:00,Bicep Curl (Dumbbell),10.0,10,8.0,18,Biceps
976,PushOHP,2023-03-01 06:40:00,Bicep Curl (Dumbbell),10.0,10,9.0,18,Biceps
977,PushOHP,2023-03-01 06:40:00,Lateral Raise (Dumbbell),10.0,10,7.0,18,Shoulders
978,PushOHP,2023-03-01 06:40:00,Lateral Raise (Dumbbell),10.0,10,8.0,18,Shoulders
979,PushOHP,2023-03-01 06:40:00,Lateral Raise (Dumbbell),10.0,10,8.0,18,Shoulders
980,PushOHP,2023-03-01 06:40:00,Lateral Raise (Dumbbell),10.0,10,8.0,18,Shoulders
981,Legz,2023-03-02 07:29:00,Front Squat,30.0,6,6.0,18,Quads; Hamstrings; Glutes
982,Legz,2023-03-02 07:29:00,Front Squat,30.0,4,6.0,18,Quads; Hamstrings; Glutes
983,Legz,2023-03-02 07:29:00,Front Squat,40.0,2,6.0,18,Quads; Hamstrings; Glutes
984,Legz,2023-03-02 07:29:00,Front Squat,50.0,10,7.0,18,Quads; Hamstrings; Glutes
985,Legz,2023-03-02 07:29:00,Front Squat,50.0,10,8.0,18,Quads; Hamstrings; Glutes
986,Legz,2023-03-02 07:29:00,Front Squat,50.0,10,8.5,18,Quads; Hamstrings; Glutes
987,Legz,2023-03-02 07:29:00,Front Squat,50.0,10,9.0,18,Quads; Hamstrings; Glutes
988,Legz,2023-03-02 07:29:00,Leg Press Horizontal (Machine),101.0,10,8.0,18,Quads; Hamstrings; Glutes
989,Legz,2023-03-02 07:29:00,Leg Press Horizontal (Machine),101.0,10,8.0,18,Quads; Hamstrings; Glutes
990,Legz,2023-03-02 07:29:00,Leg Press Horizontal (Machine),101.0,10,8.0,18,Quads; Hamstrings; Glutes
991,Legz,2023-03-02 07:29:00,Leg Press Horizontal (Machine),101.0,10,8.0,18,Quads; Hamstrings; Glutes
992,Legz,2023-03-02 07:29:00,Seated Leg Curl (Machine),50.0,10,8.0,18,Hamstrings
993,Legz,2023-03-02 07:29:00,Seated Leg Curl (Machine),50.0,10,8.0,18,Hamstrings
994,Legz,2023-03-02 07:29:00,Seated Leg Curl (Machine),50.0,10,8.0,18,Hamstrings
995,Legz,2023-03-02 07:29:00,Seated Leg Curl (Machine),50.0,10,8.0,18,Hamstrings
996,Legz,2023-03-02 07:29:00,Calf Press (Machine),110.0,10,8.0,18,Calves
997,Legz,2023-03-02 07:29:00,Calf Press (Machine),110.0,10,8.0,18,Calves
998,Legz,2023-03-02 07:29:00,Calf Press (Machine),110.0,10,8.0,18,Calves
999,Legz,2023-03-02 07:29:00,Calf Press (Machine),110.0,10,8.0,18,Calves
1000,Morning workout ☀️,2023-03-03 06:38:00,Incline Bench Press (Barbell),25.0,6,6.0,18,Chest
1001,Morning workout ☀️,2023-03-03 06:38:00,Incline Bench Press (Barbell),25.0,4,6.0,18,Chest
1002,Morning workout ☀️,2023-03-03 06:38:00,Incline Bench Press (Barbell),35.0,2,6.0,18,Chest
1003,Morning workout ☀️,2023-03-03 06:38:00,Incline Bench Press (Barbell),50.0,10,7.0,18,Chest
1004,Morning workout ☀️,2023-03-03 06:38:00,Incline Bench Press (Barbell),50.0,10,8.0,18,Chest
1005,Morning workout ☀️,2023-03-03 06:38:00,Incline Bench Press (Barbell),50.0,12,7.0,18,Chest
1006,Morning workout ☀️,2023-03-03 06:38:00,Incline Bench Press (Barbell),50.0,10,8.0,18,Chest
1007,Morning workout ☀️,2023-03-03 06:38:00,Bench Press (Barbell),55.0,10,8.0,18,Chest
1008,Morning workout ☀️,2023-03-03 06:38:00,Bench Press (Barbell),55.0,11,8.0,18,Chest
1009,Morning workout ☀️,2023-03-03 06:38:00,Bench Press (Barbell),55.0,10,9.5,18,Chest
1010,Morning workout ☀️,2023-03-03 06:38:00,Bench Press (Barbell),55.0,9,10.0,18,Chest
1011,Morning workout ☀️,2023-03-03 06:38:00,Seated Cable Row,45.0,12,6.0,18,Upper Back
1012,Morning workout ☀️,2023-03-03 06:38:00,Seated Cable Row,50.0,12,6.0,18,Upper Back
1013,Morning workout ☀️,2023-03-03 06:38:00,Seated Cable Row,60.0,12,8.0,18,Upper Back
1014,Morning workout ☀️,2023-03-03 06:38:00,Seated Cable Row,60.0,10,8.5,18,Upper Back
1015,Morning workout ☀️,2023-03-03 06:38:00,Bicep Curl (Barbell),20.0,12,6.0,18,Biceps
1016,Morning workout ☀️,2023-03-03 06:38:00,Bicep Curl (Barbell),20.0,10,8.0,18,Biceps
1017,Morning workout ☀️,2023-03-03 06:38:00,Bicep Curl (Barbell),20.0,10,8.0,18,Biceps
1018,Morning workout ☀️,2023-03-03 06:38:00,Bicep Curl (Barbell),20.0,10,8.0,18,Biceps
1019,PushMyPainAway,2023-03-06 06:27:00,Bench Press (Barbell),25.0,6,6.0,19,Chest
1020,PushMyPainAway,2023-03-06 06:27:00,Bench Press (Barbell),25.0,4,6.0,19,Chest
1021,PushMyPainAway,2023-03-06 06:27:00,Bench Press (Barbell),35.0,2,6.0,19,Chest
1022,PushMyPainAway,2023-03-06 06:27:00,Bench Press (Barbell),55.0,8,6.0,19,Chest
1023,PushMyPainAway,2023-03-06 06:27:00,Bench Press (Barbell),55.0,8,6.0,19,Chest
1024,PushMyPainAway,2023-03-06 06:27:00,Bench Press (Barbell),55.0,8,8.0,19,Chest
1025,PushMyPainAway,2023-03-06 06:27:00,Bench Press (Barbell),55.0,8,8.0,19,Chest
1026,PushMyPainAway,2023-03-06 06:27:00,Bench Press - Close Grip (Barbell),40.0,12,6.0,19,Triceps
1027,PushMyPainAway,2023-03-06 06:27:00,Bench Press - Close Grip (Barbell),40.0,12,6.0,19,Triceps
1028,PushMyPainAway,2023-03-06 06:27:00,Bench Press - Close Grip (Barbell),40.0,12,6.0,19,Triceps
1029,PushMyPainAway,2023-03-06 06:27:00,Bench Press - Close Grip (Barbell),40.0,12,6.0,19,Triceps
1030,PushMyPainAway,2023-03-06 06:27:00,Lateral Raise (Dumbbell),10.0,12,8.0,19,Shoulders
1031,PushMyPainAway,2023-03-06 06:27:00,Lateral Raise (Dumbbell),10.0,12,8.0,19,Shoulders
1032,PushMyPainAway,2023-03-06 06:27:00,Lateral Raise (Dumbbell),10.0,12,8.5,19,Shoulders
1033,PushMyPainAway,2023-03-06 06:27:00,Lateral Raise (Dumbbell),10.0,12,8.0,19,Shoulders
1034,PushMyPainAway,2023-03-06 06:27:00,Triceps Pushdown,40.0,10,8.5,19,Triceps
1035,PushMyPainAway,2023-03-06 06:27:00,Triceps Pushdown,40.0,10,8.5,19,Triceps
1036,PushMyPainAway,2023-03-06 06:27:00,Triceps Pushdown,40.0,10,8.5,19,Triceps
1037,PushMyPainAway,2023-03-06 06:27:00,Triceps Pushdown,40.0,10,9.0,19,Triceps
1038,Pull+caffs,2023-03-07 06:29:00,Deadlift (Barbell),45.0,6,8.0,19,Hamstrings; Glutes
1039,Pull+caffs,2023-03-07 06:29:00,Deadlift (Barbell),45.0,4,8.0,19,Hamstrings; Glutes
1040,Pull+caffs,2023-03-07 06:29:00,Deadlift (Barbell),60.0,2,8.0,19,Hamstrings; Glutes
1041,Pull+caffs,2023-03-07 06:29:00,Deadlift (Barbell),90.0,8,8.5,19,Hamstrings; Glutes
1042,Pull+caffs,2023-03-07 06:29:00,Deadlift (Barbell),90.0,8,8.0,19,Hamstrings; Glutes
1043,Pull+caffs,2023-03-07 06:29:00,Deadlift (Barbell),90.0,8,8.0,19,Hamstrings; Glutes
1044,Pull+caffs,2023-03-07 06:29:00,Deadlift (Barbell),90.0,8,8.0,19,Hamstrings; Glutes
1045,Pull+caffs,2023-03-07 06:29:00,Lat Pulldown (Cable),50.0,12,6.0,19,Lats
1046,Pull+caffs,2023-03-07 06:29:00,Lat Pulldown (Cable),50.0,12,6.0,19,Lats
1047,Pull+caffs,2023-03-07 06:29:00,Lat Pulldown (Cable),50.0,12,7.0,19,Lats
1048,Pull+caffs,2023-03-07 06:29:00,Lat Pulldown (Cable),50.0,12,7.0,19,Lats
1049,Pull+caffs,2023-03-07 06:29:00,Dumbbell Row,22.0,12,6.0,19,Upper Back
1050,Pull+caffs,2023-03-07 06:29:00,Dumbbell Row,22.0,12,6.0,19,Upper Back
1051,Pull+caffs,2023-03-07 06:29:00,Dumbbell Row,22.0,12,6.0,19,Upper Back
1052,Pull+caffs,2023-03-07 06:29:00,Dumbbell Row,22.0,12,6.0,19,Upper Back
1053,PushOHP,2023-03-08 06:21:00,Shoulder Press (Dumbbell),10.0,6,6.0,19,Shoulders
1054,PushOHP,2023-03-08 06:21:00,Shoulder Press (Dumbbell),10.0,4,8.0,19,Shoulders
1055,PushOHP,2023-03-08 06:21:00,Shoulder Press (Dumbbell),14.0,2,8.0,19,Shoulders
1056,PushOHP,2023-03-08 06:21:00,Shoulder Press (Dumbbell),18.0,8,8.0,19,Shoulders
1057,PushOHP,2023-03-08 06:21:00,Shoulder Press (Dumbbell),18.0,8,8.0,19,Shoulders
1058,PushOHP,2023-03-08 06:21:00,Shoulder Press (Dumbbell),18.0,8,8.5,19,Shoulders
1059,PushOHP,2023-03-08 06:21:00,Shoulder Press (Dumbbell),18.0,8,8.0,19,Shoulders
1060,PushOHP,2023-03-08 06:21:00,Rear Delt Reverse Fly (Machine),25.0,12,6.0,19,Shoulders
1061,PushOHP,2023-03-08 06:21:00,Rear Delt Reverse Fly (Machine),25.0,12,6.0,19,Shoulders
1062,PushOHP,2023-03-08 06:21:00,Rear Delt Reverse Fly (Machine),25.0,12,6.0,19,Shoulders
1063,PushOHP,2023-03-08 06:21:00,Rear Delt Reverse Fly (Machine),25.0,12,8.0,19,Shoulders
1064,PushOHP,2023-03-08 06:21:00,Bicep Curl (Dumbbell),10.0,12,6.0,19,Biceps
1065,PushOHP,2023-03-08 06:21:00,Bicep Curl (Dumbbell),10.0,12,7.0,19,Biceps
1066,PushOHP,2023-03-08 06:21:00,Bicep Curl (Dumbbell),10.0,12,8.0,19,Biceps
1067,PushOHP,2023-03-08 06:21:00,Bicep Curl (Dumbbell),10.0,10,9.0,19,Biceps
1068,PushOHP,2023-03-08 06:21:00,Lateral Raise (Dumbbell),10.0,12,7.0,19,Shoulders
1069,PushOHP,2023-03-08 06:21:00,Lateral Raise (Dumbbell),10.0,12,7.0,19,Shoulders
1070,PushOHP,2023-03-08 06:21:00,Lateral Raise (Dumbbell),10.0,12,8.0,19,Shoulders
1071,PushOHP,2023-03-08 06:21:00,Lateral Raise (Dumbbell),10.0,12,8.0,19,Shoulders
1072,Legz,2023-03-09 07:55:00,Front Squat,30.0,6,6.0,19,Quads; Hamstrings; Glutes
1073,Legz,2023-03-09 07:55:00,Front Squat,30.0,4,6.0,19,Quads; Hamstrings; Glutes
1074,Legz,2023-03-09 07:55:00,Front Squat,40.0,2,6.0,19,Quads; Hamstrings; Glutes
1075,Legz,2023-03-09 07:55:00,Front Squat,55.0,8,7.0,19,Quads; Hamstrings; Glutes
1076,Legz,2023-03-09 07:55:00,Front Squat,55.0,8,7.0,19,Quads; Hamstrings; Glutes
1077,Legz,2023-03-09 07:55:00,Front Squat,55.0,8,8.5,19,Quads; Hamstrings; Glutes
1078,Legz,2023-03-09 07:55:00,Front Squat,55.0,8,9.0,19,Quads; Hamstrings; Glutes
1079,Legz,2023-03-09 07:55:00,Leg Press Horizontal (Machine),101.0,12,8.0,19,Quads; Hamstrings; Glutes
1080,Legz,2023-03-09 07:55:00,Leg Press Horizontal (Machine),101.0,12,8.0,19,Quads; Hamstrings; Glutes
1081,Legz,2023-03-09 07:55:00,Leg Press Horizontal (Machine),109.0,12,9.0,19,Quads; Hamstrings; Glutes
1082,Legz,2023-03-09 07:55:00,Leg Press Horizontal (Machine),117.0,12,9.5,19,Quads; Hamstrings; Glutes
1083,Legz,2023-03-09 07:55:00,Seated Leg Curl (Machine),50.0,12,8.0,19,Hamstrings
1084,Legz,2023-03-09 07:55:00,Seated Leg Curl (Machine),50.0,12,8.0,19,Hamstrings
1085,Legz,2023-03-09 07:55:00,Seated Leg Curl (Machine),50.0,12,8.0,19,Hamstrings
1086,Legz,2023-03-09 07:55:00,Seated Leg Curl (Machine),50.0,12,9.0,19,Hamstrings
1087,Legz,2023-03-09 07:55:00,Calf Press (Machine),110.0,12,8.0,19,Calves
1088,Legz,2023-03-09 07:55:00,Calf Press (Machine),110.0,12,8.0,19,Calves
1089,Legz,2023-03-09 07:55:00,Calf Press (Machine),110.0,12,8.5,19,Calves
1090,Legz,2023-03-09 07:55:00,Calf Press (Machine),110.0,12,8.0,19,Calves
1091,Morning workout ☀️,2023-03-10 07:38:00,Incline Bench Press (Barbell),25.0,6,6.0,19,Chest
1092,Morning workout ☀️,2023-03-10 07:38:00,Incline Bench Press (Barbell),25.0,4,6.0,19,Chest
1093,Morning workout ☀️,2023-03-10 07:38:00,Incline Bench Press (Barbell),35.0,2,6.0,19,Chest
1094,Morning workout ☀️,2023-03-10 07:38:00,Incline Bench Press (Barbell),55.0,8,8.0,19,Chest
1095,Morning workout ☀️,2023-03-10 07:38:00,Incline Bench Press (Barbell),55.0,8,8.0,19,Chest
1096,Morning workout ☀️,2023-03-10 07:38:00,Incline Bench Press (Barbell),55.0,8,8.0,19,Chest
1097,Morning workout ☀️,2023-03-10 07:38:00,Incline Bench Press (Barbell),55.0,8,8.0,19,Chest
1098,Morning workout ☀️,2023-03-10 07:38:00,Bench Press (Barbell),55.0,10,9.0,19,Chest
1099,Morning workout ☀️,2023-03-10 07:38:00,Bench Press (Barbell),55.0,10,9.0,19,Chest
1100,Morning workout ☀️,2023-03-10 07:38:00,Bench Press (Barbell),55.0,11,9.0,19,Chest
1101,Morning workout ☀️,2023-03-10 07:38:00,Bench Press (Barbell),55.0,9,9.5,19,Chest
1102,Morning workout ☀️,2023-03-10 07:38:00,Seated Cable Row,50.0,12,8.0,19,Upper Back
1103,Morning workout ☀️,2023-03-10 07:38:00,Seated Cable Row,50.0,12,8.0,19,Upper Back
1104,Morning workout ☀️,2023-03-10 07:38:00,Seated Cable Row,50.0,12,8.0,19,Upper Back
1105,Morning workout ☀️,2023-03-10 07:38:00,Seated Cable Row,50.0,12,8.0,19,Upper Back
1106,Morning workout ☀️,2023-03-10 07:38:00,Bicep Curl (Barbell),20.0,12,7.0,19,Biceps
1107,Morning workout ☀️,2023-03-10 07:38:00,Bicep Curl (Barbell),20.0,12,7.0,19,Biceps
1108,Morning workout ☀️,2023-03-10 07:38:00,Bicep Curl (Barbell),20.0,12,8.0,19,Biceps
1109,Morning workout ☀️,2023-03-10 07:38:00,Bicep Curl (Barbell),20.0,10,9.0,19,Biceps
1110,PushMyPainAway,2023-03-13 06:31:00,Bench Press (Barbell),30.0,6,6.0,20,Chest
1111,PushMyPainAway,2023-03-13 06:31:00,Bench Press (Barbell),30.0,4,6.0,20,Chest
1112,PushMyPainAway,2023-03-13 06:31:00,Bench Press (Barbell),40.0,2,6.0,20,Chest
1113,PushMyPainAway,2023-03-13 06:31:00,Bench Press (Barbell),60.0,6,8.0,20,Chest
1114,PushMyPainAway,2023-03-13 06:31:00,Bench Press (Barbell),60.0,6,8.0,20,Chest
1115,PushMyPainAway,2023-03-13 06:31:00,Bench Press (Barbell),60.0,6,8.0,20,Chest
1116,PushMyPainAway,2023-03-13 06:31:00,Bench Press (Barbell),60.0,6,8.0,20,Chest
1117,PushMyPainAway,2023-03-13 06:31:00,Bench Press - Close Grip (Barbell),50.0,12,8.5,20,Triceps
1118,PushMyPainAway,2023-03-13 06:31:00,Bench Press - Close Grip (Barbell),50.0,11,9.0,20,Triceps
1119,PushMyPainAway,2023-03-13 06:31:00,Bench Press - Close Grip (Barbell),50.0,10,9.0,20,Triceps
1120,PushMyPainAway,2023-03-13 06:31:00,Bench Press - Close Grip (Barbell),50.0,10,9.5,20,Triceps
1121,PushMyPainAway,2023-03-13 06:31:00,Lateral Raise (Dumbbell),12.0,11,8.5,20,Shoulders
1122,PushMyPainAway,2023-03-13 06:31:00,Lateral Raise (Dumbbell),12.0,11,8.5,20,Shoulders
1123,PushMyPainAway,2023-03-13 06:31:00,Lateral Raise (Dumbbell),12.0,11,8.5,20,Shoulders
1124,PushMyPainAway,2023-03-13 06:31:00,Lateral Raise (Dumbbell),12.0,10,8.0,20,Shoulders
1125,PushMyPainAway,2023-03-13 06:31:00,Triceps Pushdown,40.0,10,7.5,20,Triceps
1126,PushMyPainAway,2023-03-13 06:31:00,Triceps Pushdown,45.0,10,8.5,20,Triceps
1127,PushMyPainAway,2023-03-13 06:31:00,Triceps Pushdown,45.0,10,8.5,20,Triceps
1128,PushMyPainAway,2023-03-13 06:31:00,Triceps Pushdown,45.0,10,8.0,20,Triceps
1129,Pull+caffs,2023-03-14 06:30:00,Deadlift (Barbell),50.0,6,6.0,20,Hamstrings; Glutes
1130,Pull+caffs,2023-03-14 06:30:00,Deadlift (Barbell),50.0,4,6.0,20,Hamstrings; Glutes
1131,Pull+caffs,2023-03-14 06:30:00,Deadlift (Barbell),70.0,2,6.0,20,Hamstrings; Glutes
1132,Pull+caffs,2023-03-14 06:30:00,Deadlift (Barbell),100.0,6,9.0,20,Hamstrings; Glutes
1133,Pull+caffs,2023-03-14 06:30:00,Deadlift (Barbell),100.0,6,8.0,20,Hamstrings; Glutes
1134,Pull+caffs,2023-03-14 06:30:00,Deadlift (Barbell),100.0,6,8.0,20,Hamstrings; Glutes
1135,Pull+caffs,2023-03-14 06:30:00,Deadlift (Barbell),100.0,6,8.0,20,Hamstrings; Glutes
1136,Pull+caffs,2023-03-14 06:30:00,Lat Pulldown (Cable),55.0,10,8.0,20,Lats
1137,Pull+caffs,2023-03-14 06:30:00,Lat Pulldown (Cable),55.0,10,8.0,20,Lats
1138,Pull+caffs,2023-03-14 06:30:00,Lat Pulldown (Cable),55.0,10,8.0,20,Lats
1139,Pull+caffs,2023-03-14 06:30:00,Lat Pulldown (Cable),55.0,10,8.0,20,Lats
1140,Pull+caffs,2023-03-14 06:30:00,Dumbbell Row,24.0,10,8.0,20,Upper Back
1141,Pull+caffs,2023-03-14 06:30:00,Dumbbell Row,24.0,10,8.0,20,Upper Back
1142,Pull+caffs,2023-03-14 06:30:00,Dumbbell Row,24.0,10,8.0,20,Upper Back
1143,Pull+caffs,2023-03-14 06:30:00,Dumbbell Row,24.0,10,8.0,20,Upper Back
1144,PushOHP,2023-03-15 06:35:00,Overhead Press (Barbell),20.0,6,6.0,20,Shoulders
1145,PushOHP,2023-03-15 06:35:00,Overhead Press (Barbell),30.0,4,6.0,20,Shoulders
1146,PushOHP,2023-03-15 06:35:00,Overhead Press (Barbell),30.0,2,6.0,20,Shoulders
1147,PushOHP,2023-03-15 06:35:00,Overhead Press (Barbell),40.0,6,8.0,20,Shoulders
